age,balance,income,campaign,previous,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,loan_no,loan_yes,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,TookProduct
78,226,5734,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
50,1260,14046,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
49,852,16388,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
52,0,25310,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
35,-259,22203,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
42,-1310,31681,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
59,139,30151,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
56,2038,28922,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
56,551,15473,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,419,28242,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
28,60,39875,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
51,-13,34820,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
33,285,31400,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
41,0,36466,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
48,8,13629,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25,894,6889,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,150,21528,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
73,154,16683,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
43,625,40241,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
43,1937,28594,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
59,4198,59814,1,10,0,1,0,1,0,0,0,1,0,0,0,1,0,1
57,1469,16775,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
29,486,24739,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
39,694,25569,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
47,1167,52747,1,5,0,1,0,0,1,0,0,1,0,1,0,0,0,1
80,8304,27225,1,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0
69,473,23299,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
48,0,17665,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
54,-22,22153,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
47,72,19137,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,319,17964,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
52,6922,24504,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39,1970,12040,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0
34,4659,38701,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,668,34315,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
31,-498,21451,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,1412,16539,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
48,817,44538,1,4,0,1,0,0,1,0,0,1,0,0,0,1,0,1
52,3554,34157,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,1327,32427,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41,-306,38214,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
26,0,32952,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,425,14083,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
42,0,24814,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
43,255,37126,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
43,422,25795,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
33,386,59535,1,4,0,1,0,0,1,0,0,1,0,1,0,0,0,1
26,18,34672,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
55,1210,16993,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
46,174,26697,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
32,3107,18796,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
40,1438,7953,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
39,1367,23339,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
48,363,15428,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
47,-50,21431,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38,46,25927,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
28,1325,23597,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,1671,24980,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51,2007,24512,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
44,2776,43843,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
34,573,40267,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,475,10809,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,1,25899,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,115,22950,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
50,207,25155,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
37,238,26509,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
55,383,20864,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
70,3782,42538,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41,326,50660,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
44,-11,17407,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,1931,31365,1,10,0,1,0,0,1,0,0,1,0,0,1,0,0,0
58,983,28469,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,228,35458,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42,0,19811,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,2,16661,1,6,0,1,0,0,1,0,0,0,1,1,0,0,0,0
39,2644,27644,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
43,1419,21322,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
57,139,26581,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,6,10346,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
33,2098,19946,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
57,3431,26382,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
43,13342,29720,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
53,225,6957,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
36,338,27278,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,2682,30577,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
24,0,10524,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,0,10701,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,223,25780,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
52,1317,6593,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
39,179,30024,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,1286,22411,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
33,804,15431,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
51,0,47304,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
35,195,18521,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,68,31718,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
28,8,11174,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,152,43327,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
32,62,26260,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
33,16992,31412,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
31,1343,15373,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
41,2105,29577,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,877,10264,1,5,0,1,0,0,0,1,0,1,0,1,0,0,0,0
43,104,36926,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,772,36349,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
34,5498,28402,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
47,1890,22144,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
73,796,34820,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1
39,691,39281,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
36,957,22138,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
57,3927,42663,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
46,0,13545,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
57,1623,30783,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
54,865,25500,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
30,931,33842,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,-73,24186,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
50,558,51435,1,6,0,1,0,0,0,0,1,1,0,1,0,0,0,1
55,-966,18044,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
34,2542,27204,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
67,2301,21801,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
53,104,34465,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
48,131,37602,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
55,23,13169,1,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0
44,-1746,7807,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,14,31832,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
37,767,23832,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
42,508,27716,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
60,725,42906,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
33,1064,27407,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
49,377,37916,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0
55,865,24820,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
34,1387,23200,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
61,2917,48919,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
57,0,13753,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
28,4287,22145,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,171,19471,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
39,2226,30754,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
31,2395,22139,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
60,4895,12784,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
25,-589,32040,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
57,0,17743,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
48,247,23615,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
32,642,29598,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
58,11,17953,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
57,-226,4555,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
53,2289,19266,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
32,286,33384,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
53,22370,20524,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
58,0,23061,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
59,2358,19049,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
30,616,26301,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,290,19101,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
46,143,26583,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
33,3074,35156,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,1734,21815,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
52,575,18026,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
54,158,17604,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,1133,51496,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1
56,2146,38911,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
57,1238,14204,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
36,428,40961,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
58,0,13895,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
39,-540,32973,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,560,38575,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
48,574,23369,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
74,935,33661,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
30,699,23367,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
24,-220,24850,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,1673,36504,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,0,17835,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
39,399,26692,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,697,19160,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
57,158,29851,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,2705,20116,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,2457,33058,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
58,541,30167,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
47,677,23401,1,4,0,1,0,0,0,0,1,1,0,0,0,1,0,0
60,-396,32498,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
52,9,23864,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
52,2072,27960,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,8309,22351,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
57,0,24289,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
36,6,26446,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,133,4735,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
49,1114,37036,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,1221,41777,1,8,0,1,0,0,1,0,0,1,0,1,0,0,0,0
42,520,29453,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
42,2157,25216,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
54,88,24535,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,0,6586,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
37,685,18919,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,22856,30736,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
58,602,12817,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,0,33979,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32,478,28320,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
44,1910,35501,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
43,2886,31200,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,516,30128,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
60,1088,7519,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
44,134,32352,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
38,170,54332,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
55,557,21757,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,881,21088,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0
38,6728,52600,1,4,0,1,0,0,1,0,0,1,0,0,0,1,0,1
61,848,41829,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
43,481,31001,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0
42,12223,37003,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
33,220,32647,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,326,28902,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32,1694,8510,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,4446,15787,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39,894,25324,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
34,0,40664,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
39,260,25948,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
49,2039,41016,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
58,73,30725,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
41,88,36551,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0
45,242,33215,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
40,1603,19641,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
37,1123,33340,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
31,309,31080,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
71,14220,65838,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
46,4855,10421,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
47,2408,31223,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
37,346,16006,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
56,45,40881,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
38,1161,29130,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
35,128,40737,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
56,828,28857,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
29,125,5716,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31,589,35992,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
45,644,24311,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
43,-26,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
60,3735,41346,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1
44,508,15355,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
48,0,17405,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
57,93,30366,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
49,-74,8996,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
35,0,17744,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
40,0,58182,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1
34,79,15420,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
29,-102,17772,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
52,11,31189,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
63,8044,14461,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
34,2374,42619,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
53,7,22908,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
43,232,32174,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
46,1429,27997,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
56,306,20406,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
34,518,30165,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,856,36601,1,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0
34,475,19524,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
45,4646,25055,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,2764,13912,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
38,376,11061,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,71,20192,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
56,3948,24011,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0
38,994,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,52,21525,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
37,0,33632,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
61,313,31130,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
34,61,17018,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
37,658,20745,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39,585,29431,1,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0
39,235,30387,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32,1464,24479,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
28,232,40348,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
47,187,11092,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
57,0,13605,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,451,20796,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0
37,3242,20521,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
48,1808,29196,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
39,20,15524,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
61,1060,14568,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
54,-630,13152,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
52,-9,14499,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
27,802,9036,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
42,1156,32670,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
39,285,22802,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,786,1000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
30,0,32246,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
63,474,29942,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
54,2281,25146,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
39,186,33099,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,6968,32056,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
46,137,22619,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
60,0,28799,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
37,2707,35141,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
41,-204,39203,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
38,648,42296,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,470,14327,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
31,0,31172,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
41,5310,13467,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
29,22171,25734,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0
52,2087,36279,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
33,-241,7152,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
60,1801,11448,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,2278,43031,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
52,428,15140,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32,66,31525,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
35,24,33665,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0
44,788,26984,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,4438,28377,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
60,104,33342,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
45,295,32891,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,1217,32741,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
58,590,23124,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
53,431,22619,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
64,846,26730,1,3,0,1,0,0,0,1,0,1,0,1,0,0,0,1
52,693,17499,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
87,230,16913,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
36,179,21422,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
69,745,24759,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
36,3953,14651,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
37,215,20161,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
53,459,25512,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
42,8131,16758,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,-378,16005,1,6,0,1,0,0,1,0,0,0,1,1,0,0,0,0
55,865,12771,1,3,0,1,0,0,1,0,0,1,0,1,0,0,0,0
31,389,22798,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
49,937,17347,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
53,6839,29272,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
27,897,37796,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
45,2033,45149,1,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0
34,0,40791,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,645,4572,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
37,1419,25995,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32,517,32826,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
42,66,17452,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
46,4,57070,1,5,0,1,0,0,1,0,0,1,0,0,1,0,0,1
36,465,26160,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,550,14509,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
46,1285,32894,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
39,1047,57077,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
55,-308,20336,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
40,2077,44594,1,24,0,1,0,1,0,0,0,1,0,0,1,0,0,0
41,7735,24048,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
26,2770,26991,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
58,139,31546,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0
48,427,7363,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38,8876,22435,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
53,146,14899,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
35,670,13019,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
71,2850,26938,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
24,110,14717,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
34,360,18095,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0
33,625,21078,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
47,440,28479,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
40,0,22669,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
40,7780,13987,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
30,-559,42667,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0
54,3,23080,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
52,14363,28020,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
